96.00,0.00,0.00
103.95,3.27,0.00
111.78,7.03,0.00
95.57,9.03,0.00
95.24,12.03,0.00
110.62,17.52,0.00
117.87,22.49,0.00
124.92,27.92,0.00
139.48,35.81,0.00
122.92,35.71,0.00
144.56,46.97,0.00
120.43,43.36,0.00
148.76,58.90,0.00
146.84,63.54,0.00
164.68,77.49,0.00
162.16,82.63,0.00
146.34,80.45,0.00
163.54,96.72,0.00
172.24,109.31,0.00
174.51,118.60,0.00
159.38,115.79,0.00
194.38,150.78,0.00
189.55,156.81,0.00
169.53,149.46,0.00
179.33,168.40,0.00
183.85,183.85,0.00
173.19,184.43,0.00
167.31,189.78,0.00
169.55,204.96,0.00
155.07,199.91,0.00
152.82,210.34,0.00
153.45,225.79,0.00
149.50,235.57,0.00
154.75,261.67,0.00
158.02,287.43,0.00
157.08,308.29,0.00
158.82,337.50,0.00
160.45,370.77,0.00
152.40,384.93,0.00
143.29,397.99,0.00
136.59,420.37,0.00
120.80,415.81,0.00
111.91,435.86,0.00
98.16,439.16,0.00
84.32,442.03,0.00
69.77,440.51,0.00
57.53,455.38,0.00
41.97,444.02,0.00
28.00,445.12,0.00
14.83,471.77,0.00
0.00,442.00,0.00
-13.60,432.79,0.00
-26.87,427.16,0.00
-40.28,426.10,0.00
-51.26,405.77,0.00
-61.64,389.15,0.00
-68.96,361.48,0.00
-75.48,337.67,0.00
-77.09,300.26,0.00
-77.84,267.92,0.00
-76.02,233.96,0.00
-76.55,212.64,0.00
-75.10,189.67,0.00
-75.46,174.37,0.00
-71.11,151.11,0.00
-72.64,142.56,0.00
-65.52,119.18,0.00
-65.16,110.17,0.00
-68.59,108.07,0.00
-67.45,99.25,0.00
-56.43,77.67,0.00
-58.84,75.85,0.00
-66.29,80.13,0.00
-74.07,84.01,0.00
-65.72,69.98,0.00
-61.52,61.52,0.00
-63.42,59.56,0.00
-46.51,41.00,0.00
-47.77,39.52,0.00
-82.18,63.74,0.00
-50.16,36.44,0.00
-51.28,34.85,0.00
-52.35,33.22,0.00
-60.25,35.63,0.00
-91.14,50.10,0.00
-62.37,31.78,0.00
-63.34,29.80,0.00
-56.90,24.62,0.00
-96.70,38.28,0.00
-58.33,21.00,0.00
-58.97,19.16,0.00
-59.54,17.30,0.00
-51.33,13.18,0.00
-109.30,24.43,0.00
-60.90,11.62,0.00
-61.24,9.70,0.00
-61.51,7.77,0.00
-61.72,5.83,0.00
-111.78,7.03,0.00
-61.97,1.95,0.00
-62.00,0.00,0.00
-61.97,-1.95,0.00
-69.86,-4.40,0.00
-135.40,-12.80,0.00
-95.24,-12.03,0.00
-94.82,-15.02,0.00
-94.30,-17.99,0.00
-93.69,-20.94,0.00
-92.98,-23.87,0.00
-92.19,-26.78,0.00
-91.30,-29.67,0.00
-97.85,-35.23,0.00
-119.01,-47.12,0.00
-117.47,-50.83,0.00
-151.11,-71.11,0.00
-114.05,-58.11,0.00
-112.17,-61.66,0.00
-150.63,-89.08,0.00
-135.09,-85.73,0.00
-132.33,-89.93,0.00
-165.04,-119.91,0.00
-143.81,-111.55,0.00
-146.40,-121.11,0.00
-163.52,-144.17,0.00
-158.92,-149.23,0.00
-154.15,-154.15,0.00
-182.09,-193.91,0.00
-167.31,-189.78,0.00
-169.55,-204.96,0.00
-171.00,-220.45,0.00
-171.63,-236.23,0.00
-187.74,-276.24,0.00
-175.75,-276.94,0.00
-166.97,-282.32,0.00
-166.69,-303.20,0.00
-159.35,-312.74,0.00
-147.32,-313.07,0.00
-150.12,-346.91,0.00
-135.47,-342.16,0.00
-124.66,-346.24,0.00
-115.26,-354.74,0.00
-104.06,-358.19,0.00
-92.76,-361.28,0.00
-81.37,-364.02,0.00
-68.96,-361.48,0.00
-57.57,-363.47,0.00
-46.12,-365.10,0.00
-35.10,-371.34,0.00
-23.73,-377.25,0.00
-11.03,-350.83,0.00
-0.00,-351.00,0.00
10.87,-345.83,0.00
20.60,-327.35,0.00
29.74,-314.60,0.00
41.86,-331.37,0.00
43.65,-275.57,0.00
48.72,-255.39,0.00
56.72,-253.74,0.00
52.47,-204.37,0.00
53.01,-182.46,0.00
49.44,-152.17,0.00
54.20,-150.54,0.00
58.90,-148.76,0.00
63.54,-146.84,0.00
68.12,-144.77,0.00
72.64,-142.56,0.00
65.52,-119.18,0.00
69.23,-117.06,0.00
68.59,-108.07,0.00
62.95,-92.63,0.00
56.43,-77.67,0.00
58.84,-75.85,0.00
44.62,-53.94,0.00
41.00,-46.51,0.00
42.44,-45.20,0.00
43.84,-43.84,0.00
69.98,-65.72,0.00
46.51,-41.00,0.00
40.84,-33.78,0.00
34.77,-26.97,0.00
21.84,-15.87,0.00
22.33,-15.18,0.00
30.40,-19.29,0.00
30.99,-18.33,0.00
